audio_file_path,subject,sex,treatment,issueTime,time_group,split,group_id,link_name,whitened_path
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box05/mic/20241008_153235.WAV,043_030,F,EtOH_EtOH,144100,late,train,5,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_153235_subject043_030.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box05/mic/20241008_154456.WAV,043_030,F,EtOH_EtOH,144100,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box03/mic/20241008_143225.WAV,044_054,M,EtOH_EtOH,144100,early,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_143225_subject044_054.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box03/mic/20241008_150230.WAV,044_054,M,EtOH_EtOH,144100,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_150230_subject044_054.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box03/mic/20241008_153235.WAV,044_054,M,EtOH_EtOH,144100,late,train,11,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_153235_subject044_054.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box03/mic/20241008_154525.WAV,044_054,M,EtOH_EtOH,144100,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box04/mic/20241008_143311.WAV,051_025,F,EtOH_EtOH,144100,early,train,4,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_143311_subject051_025.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box04/mic/20241008_150230.WAV,051_025,F,EtOH_EtOH,144100,middle,train,6,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_150230_subject051_025.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box04/mic/20241008_153235.WAV,051_025,F,EtOH_EtOH,144100,late,train,5,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_153235_subject051_025.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box04/mic/20241008_154504.WAV,051_025,F,EtOH_EtOH,144100,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box02/mic/20241008_143225.WAV,007,M,Control,144100,early,train,7,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_143225_subject007.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box02/mic/20241008_150230.WAV,007,M,Control,144100,middle,train,9,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_150230_subject007.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box02/mic/20241008_153235.WAV,007,M,Control,144100,late,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_153235_subject007.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box02/mic/20241008_154515.WAV,007,M,Control,144100,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box06/mic/20241008_143332.WAV,008_046,F,Control_EtOH,144100,early,train,1,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_143332_subject008_046.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box06/mic/20241008_150230.WAV,008_046,F,Control_EtOH,144100,middle,test,3,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/test/20241008_150230_subject008_046.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box06/mic/20241008_153235.WAV,008_046,F,Control_EtOH,144100,late,train,2,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_153235_subject008_046.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_14-32-25_Wistar_Urgency_group1/pi-data_2024-10-08_14-32-25_Wistar_Urgency_group1/box06/mic/20241008_154445.WAV,008_046,F,Control_EtOH,144100,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box04/mic/20241008_154504.WAV,011_042,M,Control_EtOH,155700,early,train,7,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_154504_subject011_042.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box04/mic/20241008_160240.WAV,011_042,M,Control_EtOH,155700,middle,train,9,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_160240_subject011_042.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box04/mic/20241008_163245.WAV,011_042,M,Control_EtOH,155700,late,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_163245_subject011_042.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box04/mic/20241008_165859.WAV,011_042,M,Control_EtOH,155700,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box05/mic/20241008_154456.WAV,026_029,M,EtOH_EtOH,155700,early,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_154456_subject026_029.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box05/mic/20241008_160240.WAV,026_029,M,EtOH_EtOH,155700,middle,validation,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/validation/20241008_160240_subject026_029.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box05/mic/20241008_163245.WAV,026_029,M,EtOH_EtOH,155700,late,train,11,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_163245_subject026_029.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box05/mic/20241008_165903.WAV,026_029,M,EtOH_EtOH,155700,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box03/mic/20241008_154525.WAV,027_023,F,EtOH_EtOH,155700,early,train,4,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_154525_subject027_023.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box03/mic/20241008_160240.WAV,027_023,F,EtOH_EtOH,155700,middle,train,6,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_160240_subject027_023.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box03/mic/20241008_163245.WAV,027_023,F,EtOH_EtOH,155700,late,train,5,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_163245_subject027_023.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box03/mic/20241008_170129.WAV,027_023,F,EtOH_EtOH,155700,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box02/mic/20241008_154515.WAV,028_004,F,EtOH_Control,155700,early,train,1,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_154515_subject028_004.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box02/mic/20241008_160240.WAV,028_004,F,EtOH_Control,155700,middle,train,3,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_160240_subject028_004.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box02/mic/20241008_163245.WAV,028_004,F,EtOH_Control,155700,late,train,2,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_163245_subject028_004.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box02/mic/20241008_170119.WAV,028_004,F,EtOH_Control,155700,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box06/mic/20241008_154445.WAV,036_040,M,EtOH_EtOH,155700,early,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_154445_subject036_040.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box06/mic/20241008_160240.WAV,036_040,M,EtOH_EtOH,155700,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_160240_subject036_040.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box06/mic/20241008_163245.WAV,036_040,M,EtOH_EtOH,155700,late,train,11,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_163245_subject036_040.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box06/mic/20241008_165910.WAV,036_040,M,EtOH_EtOH,155700,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box01/mic/20241008_154509.WAV,037_014,F,EtOH_Control,155700,early,train,1,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_154509_subject037_014.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box01/mic/20241008_160240.WAV,037_014,F,EtOH_Control,155700,middle,train,3,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_160240_subject037_014.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box01/mic/20241008_163245.WAV,037_014,F,EtOH_Control,155700,late,train,2,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_163245_subject037_014.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_15-45-15_Wistar_Urgency_group2/pi-data_2024-10-08_15-45-15_Wistar_Urgency_group2/box01/mic/20241008_170111.WAV,037_014,F,EtOH_Control,155700,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box05/mic/20241008_170250.WAV,020,F,EtOH,171200,early,train,4,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_170250_subject020.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box05/mic/20241008_173255.WAV,020,F,EtOH,171200,middle,train,6,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_173255_subject020.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box05/mic/20241008_180300.WAV,020,F,EtOH,171200,late,train,5,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_180300_subject020.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box05/mic/20241008_181501.WAV,020,F,EtOH,171200,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box01/mic/20241008_170250.WAV,045_052,M,EtOH_EtOH,171200,early,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_170250_subject045_052.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box01/mic/20241008_173255.WAV,045_052,M,EtOH_EtOH,171200,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_173255_subject045_052.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box01/mic/20241008_180300.WAV,045_052,M,EtOH_EtOH,171200,late,train,11,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_180300_subject045_052.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box01/mic/20241008_181526.WAV,045_052,M,EtOH_EtOH,171200,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box04/mic/20241008_170250.WAV,048_039,F,EtOH_EtOH,171200,early,train,4,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_170250_subject048_039.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box04/mic/20241008_173255.WAV,048_039,F,EtOH_EtOH,171200,middle,train,6,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_173255_subject048_039.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box04/mic/20241008_180300.WAV,048_039,F,EtOH_EtOH,171200,late,train,5,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_180300_subject048_039.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box04/mic/20241008_181408.WAV,048_039,F,EtOH_EtOH,171200,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box03/mic/20241008_170250.WAV,049_015,M,EtOH_Control,171200,early,train,7,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_170250_subject049_015.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box03/mic/20241008_173255.WAV,049_015,M,EtOH_Control,171200,middle,train,9,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_173255_subject049_015.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box03/mic/20241008_180300.WAV,049_015,M,EtOH_Control,171200,late,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_180300_subject049_015.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box03/mic/20241008_181538.WAV,049_015,M,EtOH_Control,171200,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box06/mic/20241008_170250.WAV,055_010,F,EtOH_Control,171200,early,train,1,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_170250_subject055_010.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box06/mic/20241008_173255.WAV,055_010,F,EtOH_Control,171200,middle,train,3,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_173255_subject055_010.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box06/mic/20241008_180300.WAV,055_010,F,EtOH_Control,171200,late,train,2,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_180300_subject055_010.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box06/mic/20241008_181543.WAV,055_010,F,EtOH_Control,171200,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box02/mic/20241008_170250.WAV,056_019,M,EtOH_EtOH,171200,early,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_170250_subject056_019.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box02/mic/20241008_173255.WAV,056_019,M,EtOH_EtOH,171200,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_173255_subject056_019.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box02/mic/20241008_180300.WAV,056_019,M,EtOH_EtOH,171200,late,train,11,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_180300_subject056_019.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_17-02-50_Wistar_Urgency_group3/pi-data_2024-10-08_17-02-50_Wistar_Urgency_group3/box02/mic/20241008_181531.WAV,056_019,M,EtOH_EtOH,171200,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_18-15-31_Wistar_Urgency_group4/pi-data_2024-10-08_18-15-31_Wistar_Urgency_group4/box03/mic/20241008_181538.WAV,016_050,F,Control_EtOH,182600,early,train,1,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_181538_subject016_050.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_18-15-31_Wistar_Urgency_group4/pi-data_2024-10-08_18-15-31_Wistar_Urgency_group4/box03/mic/20241008_183305.WAV,016_050,F,Control_EtOH,182600,middle,train,3,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_183305_subject016_050.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_18-15-31_Wistar_Urgency_group4/pi-data_2024-10-08_18-15-31_Wistar_Urgency_group4/box03/mic/20241008_190310.WAV,016_050,F,Control_EtOH,182600,late,train,2,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_190310_subject016_050.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_18-15-31_Wistar_Urgency_group4/pi-data_2024-10-08_18-15-31_Wistar_Urgency_group4/box03/mic/20241008_193248.WAV,016_050,F,Control_EtOH,182600,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_18-15-31_Wistar_Urgency_group4/pi-data_2024-10-08_18-15-31_Wistar_Urgency_group4/box06/mic/20241008_181543.WAV,018_002,F,EtOH_Control,182600,early,train,1,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_181543_subject018_002.WAV,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-08_18-15-31_Wistar_Urgency_group4/pi-data_2024-10-08_18-15-31_Wistar_Urgency_group4/box06/mic/20241008_183305.WAV,018_002,F,EtOH_Control,182600,middle,train,3,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241008_183305_subject018_002.WAV,
