audio_file_path,subject,sex,treatment,issueTime,time_group,split,group_id,completed,sr,link_name,revalidation,notes,Aria_notes,
/datastar/behavior_rooms/2CAP/2025-08-20_10-29-01_Prat_Urgency_group1/pi-data_2025-08-20_10-29-01_Prat_Urgency_group1/box06/mic/20250820_104500_whitened.flac,074_088,F,Control_EtOH,104032,early,train,1,0,250000,20250820_104500_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_10-29-01_Prat_Urgency_group1/pi-data_2025-08-20_10-29-01_Prat_Urgency_group1/box06/mic/20250820_105000_whitened.flac,074_088,F,Control_EtOH,104032,early,train,1,0,250000,20250820_105000_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_10-29-01_Prat_Urgency_group1/pi-data_2025-08-20_10-29-01_Prat_Urgency_group1/box06/mic/20250820_105500_whitened.flac,074_088,F,Control_EtOH,104032,early,train,1,0,250000,20250820_105500_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_10-29-01_Prat_Urgency_group1/pi-data_2025-08-20_10-29-01_Prat_Urgency_group1/box06/mic/20250820_110000_whitened.flac,074_088,F,Control_EtOH,104032,middle,train,3,0,250000,20250820_110000_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_10-29-01_Prat_Urgency_group1/pi-data_2025-08-20_10-29-01_Prat_Urgency_group1/box06/mic/20250820_110500_whitened.flac,074_088,F,Control_EtOH,104032,middle,train,3,0,250000,20250820_110500_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_10-29-01_Prat_Urgency_group1/pi-data_2025-08-20_10-29-01_Prat_Urgency_group1/box06/mic/20250820_111000_whitened.flac,074_088,F,Control_EtOH,104032,middle,train,3,0,250000,20250820_111000_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_10-29-01_Prat_Urgency_group1/pi-data_2025-08-20_10-29-01_Prat_Urgency_group1/box06/mic/20250820_111500_whitened.flac,074_088,F,Control_EtOH,104032,middle,train,3,0,250000,20250820_111500_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_10-29-01_Prat_Urgency_group1/pi-data_2025-08-20_10-29-01_Prat_Urgency_group1/box06/mic/20250820_112000_whitened.flac,074_088,F,Control_EtOH,104032,late,train,2,0,250000,20250820_112000_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_10-29-01_Prat_Urgency_group1/pi-data_2025-08-20_10-29-01_Prat_Urgency_group1/box06/mic/20250820_112500_whitened.flac,074_088,F,Control_EtOH,104032,late,train,2,0,250000,20250820_112500_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_10-29-01_Prat_Urgency_group1/pi-data_2025-08-20_10-29-01_Prat_Urgency_group1/box06/mic/20250820_113000_whitened.flac,074_088,F,Control_EtOH,104032,late,train,2,0,250000,20250820_113000_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_10-29-01_Prat_Urgency_group1/pi-data_2025-08-20_10-29-01_Prat_Urgency_group1/box06/mic/20250820_113500_whitened.flac,074_088,F,Control_EtOH,104032,late,train,2,0,250000,20250820_113500_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_10-29-01_Prat_Urgency_group1/pi-data_2025-08-20_10-29-01_Prat_Urgency_group1/box06/mic/20250820_114000_whitened.flac,074_088,F,Control_EtOH,104032,late,train,2,0,250000,20250820_114000_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box04/mic/20250818_104445_whitened.flac,071_077,M,Control_Control,104500,early,train,7,0,250000,20250818_104445_whitened_subject071_077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box04/mic/20250818_104500_whitened.flac,071_077,M,Control_Control,104500,early,train,7,0,250000,20250818_104500_whitened_subject071_077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box04/mic/20250818_105000_whitened.flac,071_077,M,Control_Control,104500,early,train,7,0,250000,20250818_105000_whitened_subject071_077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box04/mic/20250818_105500_whitened.flac,071_077,M,Control_Control,104500,early,train,7,0,250000,20250818_105500_whitened_subject071_077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box04/mic/20250818_110000_whitened.flac,071_077,M,Control_Control,104500,middle,train,9,0,250000,20250818_110000_whitened_subject071_077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box04/mic/20250818_110500_whitened.flac,071_077,M,Control_Control,104500,middle,train,9,0,250000,20250818_110500_whitened_subject071_077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box04/mic/20250818_111000_whitened.flac,071_077,M,Control_Control,104500,middle,train,9,0,250000,20250818_111000_whitened_subject071_077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box04/mic/20250818_111500_whitened.flac,071_077,M,Control_Control,104500,middle,train,9,0,250000,20250818_111500_whitened_subject071_077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box04/mic/20250818_112000_whitened.flac,071_077,M,Control_Control,104500,middle,train,9,0,250000,20250818_112000_whitened_subject071_077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box04/mic/20250818_112500_whitened.flac,071_077,M,Control_Control,104500,late,train,8,0,250000,20250818_112500_whitened_subject071_077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box04/mic/20250818_113000_whitened.flac,071_077,M,Control_Control,104500,late,train,8,0,250000,20250818_113000_whitened_subject071_077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box04/mic/20250818_113500_whitened.flac,071_077,M,Control_Control,104500,late,train,8,0,250000,20250818_113500_whitened_subject071_077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box04/mic/20250818_114000_whitened.flac,071_077,M,Control_Control,104500,late,train,8,0,250000,20250818_114000_whitened_subject071_077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box03/mic/20250818_104446_whitened.flac,075_097,M,Control_EtOH,104500,early,train,7,0,250000,20250818_104446_whitened_subject075_097.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box03/mic/20250818_104500_whitened.flac,075_097,M,Control_EtOH,104500,early,train,7,0,250000,20250818_104500_whitened_subject075_097.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box03/mic/20250818_105000_whitened.flac,075_097,M,Control_EtOH,104500,early,train,7,0,250000,20250818_105000_whitened_subject075_097.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box03/mic/20250818_105500_whitened.flac,075_097,M,Control_EtOH,104500,early,train,7,0,250000,20250818_105500_whitened_subject075_097.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box03/mic/20250818_110000_whitened.flac,075_097,M,Control_EtOH,104500,middle,train,9,0,250000,20250818_110000_whitened_subject075_097.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box03/mic/20250818_110500_whitened.flac,075_097,M,Control_EtOH,104500,middle,train,9,0,250000,20250818_110500_whitened_subject075_097.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box03/mic/20250818_111000_whitened.flac,075_097,M,Control_EtOH,104500,middle,train,9,0,250000,20250818_111000_whitened_subject075_097.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box03/mic/20250818_111500_whitened.flac,075_097,M,Control_EtOH,104500,middle,train,9,0,250000,20250818_111500_whitened_subject075_097.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box03/mic/20250818_112000_whitened.flac,075_097,M,Control_EtOH,104500,middle,train,9,0,250000,20250818_112000_whitened_subject075_097.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box03/mic/20250818_112500_whitened.flac,075_097,M,Control_EtOH,104500,late,train,8,0,250000,20250818_112500_whitened_subject075_097.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box03/mic/20250818_113000_whitened.flac,075_097,M,Control_EtOH,104500,late,train,8,0,250000,20250818_113000_whitened_subject075_097.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box03/mic/20250818_113500_whitened.flac,075_097,M,Control_EtOH,104500,late,train,8,0,250000,20250818_113500_whitened_subject075_097.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box03/mic/20250818_114000_whitened.flac,075_097,M,Control_EtOH,104500,late,train,8,0,250000,20250818_114000_whitened_subject075_097.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box02/mic/20250818_104445_whitened.flac,078_074,F,Control_Control,104500,early,train,1,0,250000,20250818_104445_whitened_subject078_074.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box02/mic/20250818_104500_whitened.flac,078_074,F,Control_Control,104500,early,train,1,0,250000,20250818_104500_whitened_subject078_074.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box02/mic/20250818_105000_whitened.flac,078_074,F,Control_Control,104500,early,train,1,0,250000,20250818_105000_whitened_subject078_074.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box02/mic/20250818_105500_whitened.flac,078_074,F,Control_Control,104500,early,train,1,0,250000,20250818_105500_whitened_subject078_074.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box02/mic/20250818_110000_whitened.flac,078_074,F,Control_Control,104500,middle,train,3,0,250000,20250818_110000_whitened_subject078_074.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box02/mic/20250818_110500_whitened.flac,078_074,F,Control_Control,104500,middle,train,3,0,250000,20250818_110500_whitened_subject078_074.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box02/mic/20250818_111000_whitened.flac,078_074,F,Control_Control,104500,middle,train,3,0,250000,20250818_111000_whitened_subject078_074.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box02/mic/20250818_111500_whitened.flac,078_074,F,Control_Control,104500,middle,train,3,0,250000,20250818_111500_whitened_subject078_074.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box02/mic/20250818_112000_whitened.flac,078_074,F,Control_Control,104500,middle,train,3,0,250000,20250818_112000_whitened_subject078_074.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box02/mic/20250818_112500_whitened.flac,078_074,F,Control_Control,104500,late,train,2,0,250000,20250818_112500_whitened_subject078_074.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box02/mic/20250818_113000_whitened.flac,078_074,F,Control_Control,104500,late,train,2,0,250000,20250818_113000_whitened_subject078_074.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box02/mic/20250818_113500_whitened.flac,078_074,F,Control_Control,104500,late,train,2,0,250000,20250818_113500_whitened_subject078_074.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box02/mic/20250818_114000_whitened.flac,078_074,F,Control_Control,104500,late,train,2,0,250000,20250818_114000_whitened_subject078_074.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box05/mic/20250818_104446_whitened.flac,088_098,F,EtOH_EtOH,104500,early,train,4,0,250000,20250818_104446_whitened_subject088_098.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box05/mic/20250818_104500_whitened.flac,088_098,F,EtOH_EtOH,104500,early,train,4,0,250000,20250818_104500_whitened_subject088_098.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box05/mic/20250818_105000_whitened.flac,088_098,F,EtOH_EtOH,104500,early,train,4,0,250000,20250818_105000_whitened_subject088_098.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box05/mic/20250818_105500_whitened.flac,088_098,F,EtOH_EtOH,104500,early,train,4,0,250000,20250818_105500_whitened_subject088_098.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box05/mic/20250818_110000_whitened.flac,088_098,F,EtOH_EtOH,104500,middle,train,6,0,250000,20250818_110000_whitened_subject088_098.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box05/mic/20250818_110500_whitened.flac,088_098,F,EtOH_EtOH,104500,middle,train,6,0,250000,20250818_110500_whitened_subject088_098.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box05/mic/20250818_111000_whitened.flac,088_098,F,EtOH_EtOH,104500,middle,train,6,0,250000,20250818_111000_whitened_subject088_098.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box05/mic/20250818_111500_whitened.flac,088_098,F,EtOH_EtOH,104500,middle,train,6,0,250000,20250818_111500_whitened_subject088_098.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box05/mic/20250818_112000_whitened.flac,088_098,F,EtOH_EtOH,104500,middle,train,6,0,250000,20250818_112000_whitened_subject088_098.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box05/mic/20250818_112500_whitened.flac,088_098,F,EtOH_EtOH,104500,late,train,5,0,250000,20250818_112500_whitened_subject088_098.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box05/mic/20250818_113000_whitened.flac,088_098,F,EtOH_EtOH,104500,late,train,5,0,250000,20250818_113000_whitened_subject088_098.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box05/mic/20250818_113500_whitened.flac,088_098,F,EtOH_EtOH,104500,late,train,5,0,250000,20250818_113500_whitened_subject088_098.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box05/mic/20250818_114000_whitened.flac,088_098,F,EtOH_EtOH,104500,late,train,5,0,250000,20250818_114000_whitened_subject088_098.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box01/mic/20250818_104445_whitened.flac,093_079,M,EtOH_EtOH,104500,early,train,10,0,250000,20250818_104445_whitened_subject093_079.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box01/mic/20250818_104500_whitened.flac,093_079,M,EtOH_EtOH,104500,early,train,10,0,250000,20250818_104500_whitened_subject093_079.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box01/mic/20250818_105000_whitened.flac,093_079,M,EtOH_EtOH,104500,early,train,10,0,250000,20250818_105000_whitened_subject093_079.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box01/mic/20250818_105500_whitened.flac,093_079,M,EtOH_EtOH,104500,early,train,10,0,250000,20250818_105500_whitened_subject093_079.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box01/mic/20250818_110000_whitened.flac,093_079,M,EtOH_EtOH,104500,middle,train,12,0,250000,20250818_110000_whitened_subject093_079.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box01/mic/20250818_110500_whitened.flac,093_079,M,EtOH_EtOH,104500,middle,train,12,0,250000,20250818_110500_whitened_subject093_079.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box01/mic/20250818_111000_whitened.flac,093_079,M,EtOH_EtOH,104500,middle,train,12,0,250000,20250818_111000_whitened_subject093_079.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box01/mic/20250818_111500_whitened.flac,093_079,M,EtOH_EtOH,104500,middle,train,12,0,250000,20250818_111500_whitened_subject093_079.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box01/mic/20250818_112000_whitened.flac,093_079,M,EtOH_EtOH,104500,middle,train,12,0,250000,20250818_112000_whitened_subject093_079.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box01/mic/20250818_112500_whitened.flac,093_079,M,EtOH_EtOH,104500,late,train,11,0,250000,20250818_112500_whitened_subject093_079.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box01/mic/20250818_113000_whitened.flac,093_079,M,EtOH_EtOH,104500,late,train,11,0,250000,20250818_113000_whitened_subject093_079.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box01/mic/20250818_113500_whitened.flac,093_079,M,EtOH_EtOH,104500,late,train,11,0,250000,20250818_113500_whitened_subject093_079.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-18_10-32-20_Prat_Urgency_group1/pi-data_2025-08-18_10-32-20_Prat_Urgency_group1/box01/mic/20250818_114000_whitened.flac,093_079,M,EtOH_EtOH,104500,late,train,11,0,250000,20250818_114000_whitened_subject093_079.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box01/mic/20251030_105725_whitened.flac,095_083,M,EtOH_EtOH,105955,early,train,10,0,250000,20251030_105725_whitened_subject095_083.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box01/mic/20251030_110000_whitened.flac,095_083,M,EtOH_EtOH,105955,early,train,10,0,250000,20251030_110000_whitened_subject095_083.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box01/mic/20251030_110500_whitened.flac,095_083,M,EtOH_EtOH,105955,early,train,10,0,250000,20251030_110500_whitened_subject095_083.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box01/mic/20251030_111000_whitened.flac,095_083,M,EtOH_EtOH,105955,early,train,10,0,250000,20251030_111000_whitened_subject095_083.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box01/mic/20251030_111500_whitened.flac,095_083,M,EtOH_EtOH,105955,middle,train,12,0,250000,20251030_111500_whitened_subject095_083.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box01/mic/20251030_112000_whitened.flac,095_083,M,EtOH_EtOH,105955,middle,train,12,0,250000,20251030_112000_whitened_subject095_083.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box01/mic/20251030_112500_whitened.flac,095_083,M,EtOH_EtOH,105955,middle,train,12,0,250000,20251030_112500_whitened_subject095_083.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box01/mic/20251030_113000_whitened.flac,095_083,M,EtOH_EtOH,105955,middle,train,12,0,250000,20251030_113000_whitened_subject095_083.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box01/mic/20251030_113500_whitened.flac,095_083,M,EtOH_EtOH,105955,middle,train,12,0,250000,20251030_113500_whitened_subject095_083.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box01/mic/20251030_114000_whitened.flac,095_083,M,EtOH_EtOH,105955,late,train,11,0,250000,20251030_114000_whitened_subject095_083.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box01/mic/20251030_114500_whitened.flac,095_083,M,EtOH_EtOH,105955,late,train,11,0,250000,20251030_114500_whitened_subject095_083.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box01/mic/20251030_115000_whitened.flac,095_083,M,EtOH_EtOH,105955,late,train,11,0,250000,20251030_115000_whitened_subject095_083.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box01/mic/20251030_115500_whitened.flac,095_083,M,EtOH_EtOH,105955,late,train,11,0,250000,20251030_115500_whitened_subject095_083.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box02/mic/20251030_105725_whitened.flac,070_068,F,Control_Control,110029,early,train,1,0,250000,20251030_105725_whitened_subject070_068.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box02/mic/20251030_110000_whitened.flac,070_068,F,Control_Control,110029,early,train,1,0,250000,20251030_110000_whitened_subject070_068.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box02/mic/20251030_110500_whitened.flac,070_068,F,Control_Control,110029,early,train,1,0,250000,20251030_110500_whitened_subject070_068.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box02/mic/20251030_111000_whitened.flac,070_068,F,Control_Control,110029,early,train,1,0,250000,20251030_111000_whitened_subject070_068.flac,,,,
/datastar/behavior_rooms/2CAP/2025-10-30_10-50-40_Prat_Urgency_group2/pi-data_2025-10-30_10-50-40_Prat_Urgency_group2/box02/mic/20251030_111500_whitened.flac,070_068,F,Control_Control,110029,early,train,1,0,250000,20251030_111500_whitened_subject070_068.flac,,,,
